county,precinct_id,dem,rep,third,total,pct_dem,pct_rep,pct_third,pct_margin
WATAUGA,14,3795,3885,1795,9475,40.05,41.0,18.94,-0.95
WATAUGA,15,3244,4010,1709,8963,36.19,44.74,19.07,-8.55
WATAUGA,16,144,838,220,1202,11.98,69.72,18.3,-57.74
WATAUGA,17,843,3050,859,4752,17.74,64.18,18.08,-46.44
WATAUGA,18,1519,4802,1432,7753,19.59,61.94,18.47,-42.35
WATAUGA,19,3242,7493,2359,13094,24.76,57.22,18.02,-32.46
WATAUGA,20,1523,2326,839,4688,32.49,49.62,17.9,-17.13
WATAUGA,ABSENTEE,16205,13335,6654,36194,44.77,36.84,18.38,7.93
WATAUGA,EV ADMIN,66370,68348,31580,166298,39.91,41.1,18.99,-1.19
WATAUGA,EV ASU,123370,46571,40294,210235,58.68,22.15,19.17,36.53
WATAUGA,EV BRAL,26408,35771,13099,75278,35.08,47.52,17.4,-12.44
WATAUGA,EV DG,21286,46355,14968,82609,25.77,56.11,18.12,-30.34
WATAUGA,EV MC,11998,24264,7842,44104,27.2,55.02,17.78,-27.82
WATAUGA,EV WWCC,16704,42160,13052,71916,23.23,58.62,18.15,-35.39
WATAUGA,PROVISIONAL,2867,1946,1006,5819,49.27,33.44,17.29,15.83
WATAUGA,TRANSFER,2651,2510,1229,6390,41.49,39.28,19.23,2.21
WAYNE,01,11155,32240,4634,48029,23.23,67.13,9.65,-43.9
WAYNE,02,18056,54518,7618,80192,22.52,67.98,9.5,-45.46
WAYNE,03,15123,53464,7431,76018,19.89,70.33,9.78,-50.44
WAYNE,04,21566,69441,9752,100759,21.4,68.92,9.68,-47.52
WAYNE,05,19960,55653,8195,83808,23.82,66.41,9.78,-42.59
WAYNE,06,18842,30099,5357,54298,34.7,55.43,9.87,-20.73
WAYNE,07,27517,57925,9524,94966,28.98,61.0,10.03,-32.02
WAYNE,08,10302,40705,5512,56519,18.23,72.02,9.75,-53.79
WAYNE,09,12370,38005,5392,55767,22.18,68.15,9.67,-45.97
WAYNE,10,15607,7684,3112,26403,59.11,29.1,11.79,30.01
WAYNE,11,23171,18860,5911,47942,48.33,39.34,12.33,8.99
WAYNE,12,30271,27447,6941,64659,46.82,42.45,10.73,4.37
WAYNE,13,19236,12537,4193,35966,53.48,34.86,11.66,18.62
WAYNE,14,17664,49398,7410,74472,23.72,66.33,9.95,-42.61
WAYNE,15,15545,41341,6135,63021,24.67,65.6,9.73,-40.93
WAYNE,16,12798,26150,4271,43219,29.61,60.51,9.88,-30.9
WAYNE,17,11632,2557,1725,15914,73.09,16.07,10.84,57.02
WAYNE,18,12356,4674,2333,19363,63.81,24.14,12.05,39.67
WAYNE,1920,32638,7015,5157,44810,72.84,15.65,11.51,57.19
WAYNE,21,18910,10028,3887,32825,57.61,30.55,11.84,27.06
WAYNE,22,13484,14970,3124,31578,42.7,47.41,9.89,-4.71
WAYNE,23,12651,16731,3474,32856,38.5,50.92,10.57,-12.42
WAYNE,24,6970,46029,5759,58758,11.86,78.34,9.8,-66.48
WAYNE,2530,25084,31802,6887,63773,39.33,49.87,10.8,-10.54
WAYNE,26,18423,20058,4885,43366,42.48,46.25,11.26,-3.77
WAYNE,27,16481,8751,3400,28632,57.56,30.56,11.87,27.0
WAYNE,28,19194,36535,6547,62276,30.82,58.67,10.51,-27.85
WAYNE,29,17025,9832,3675,30532,55.76,32.2,12.04,23.56
WILKES,101,781,4607,451,5839,13.38,78.9,7.72,-65.52
WILKES,102,2411,9331,1034,12776,18.87,73.04,8.09,-54.17
WILKES,103,483,4886,438,5807,8.32,84.14,7.54,-75.82
WILKES,104,1469,6739,754,8962,16.39,75.2,8.41,-58.81
WILKES,105,751,5741,691,7183,10.46,79.92,9.62,-69.46
WILKES,106,1085,4831,508,6424,16.89,75.2,7.91,-58.31
WILKES,107,2085,13570,1349,17004,12.26,79.8,7.93,-67.54
WILKES,108,2202,5890,709,8801,25.02,66.92,8.06,-41.9
WILKES,109,1053,6191,616,7860,13.4,78.77,7.84,-65.37
WILKES,111,1476,5773,628,7877,18.74,73.29,7.97,-54.55
WILKES,112,2291,10600,1126,14017,16.34,75.62,8.03,-59.28
WILKES,113A,1861,9783,983,12627,14.74,77.48,7.78,-62.74
WILKES,114,841,5597,538,6976,12.06,80.23,7.71,-68.17
WILKES,115A,2873,17877,1766,22516,12.76,79.4,7.84,-66.64
WILKES,117,948,6976,665,8589,11.04,81.22,7.74,-70.18
WILKES,118,3409,6188,894,10491,32.49,58.98,8.52,-26.49
WILKES,119,1975,9186,993,12154,16.25,75.58,8.17,-59.33
WILKES,120A,2808,18399,1814,23021,12.2,79.92,7.88,-67.72
WILKES,122,464,7771,677,8912,5.21,87.2,7.6,-81.99
WILKES,123A,1888,13047,1249,16184,11.67,80.62,7.72,-68.95
WILKES,125,678,4311,426,5415,12.52,79.61,7.87,-67.09
WILKES,126,768,6058,553,7379,10.41,82.1,7.49,-71.69
WILKES,127,3006,6115,802,9923,30.29,61.62,8.08,-31.33
WILKES,128,2210,13073,1312,16595,13.32,78.78,7.91,-65.46
WILKES,129,2079,7330,799,10208,20.37,71.81,7.83,-51.44
WILKES,ABSENTEE,9788,19873,2493,32154,30.44,61.81,7.75,-31.37
WILKES,MILLERS CREEK EV,21865,138609,13199,173673,12.59,79.81,7.6,-67.22
WILKES,OFFICE EV,55399,200214,20662,276275,20.05,72.47,7.48,-52.42
WILKES,PROVISIONAL,441,2547,248,3236,13.63,78.71,7.66,-65.08
WILKES,RONDA EV,14644,107301,10310,132255,11.07,81.13,7.8,-70.06
WILKES,SUPPLEMENTAL ABSENTEE,557,1145,160,1862,29.91,61.49,8.59,-31.58
WILSON,PRBL,16950,28086,5446,50482,33.58,55.64,10.79,-22.06
WILSON,PRCR,15022,22315,4511,41848,35.9,53.32,10.78,-17.42
WILSON,PRGA,19757,17384,4293,41434,47.68,41.96,10.36,5.72
WILSON,PROL,28991,45349,6108,80448,36.04,56.37,7.59,-20.33
WILSON,PRSA,9391,7077,1986,18454,50.89,38.35,10.76,12.54
WILSON,PRSP,14712,21332,3149,39193,37.54,54.43,8.03,-16.89
WILSON,PRST,13354,8866,2703,24923,53.58,35.57,10.85,18.01
WILSON,PRTA,63213,50216,9593,123022,51.38,40.82,7.8,10.56
WILSON,PRTO,31861,29015,5338,66214,48.12,43.82,8.06,4.3
WILSON,PRWA,10778,1973,1044,13795,78.13,14.3,7.57,63.83
WILSON,PRWB,12866,1298,1168,15332,83.92,8.47,7.62,75.45
WILSON,PRWC,22037,2430,1894,26361,83.6,9.22,7.18,74.38
WILSON,PRWD,15710,14407,3598,33715,46.6,42.73,10.67,3.87
WILSON,PRWE,14539,4803,1525,20867,69.67,23.02,7.31,46.65
WILSON,PRWH,10094,812,1263,12169,82.95,6.67,10.38,76.28
WILSON,PRWI,19541,5584,2561,27686,70.58,20.17,9.25,50.41
WILSON,PRWJ,43854,19683,5766,69303,63.28,28.4,8.32,34.88
WILSON,PRWK,15031,12757,3424,31212,48.16,40.87,10.97,7.29
WILSON,PRWL,24639,16322,4939,45900,53.68,35.56,10.76,18.12
WILSON,PRWM,45935,28860,6025,80820,56.84,35.71,7.45,21.13
WILSON,PRWN,33281,2348,3589,39218,84.86,5.99,9.15,78.87
WILSON,PRWP,14784,13001,3373,31158,47.45,41.73,10.83,5.72
WILSON,PRWQ,8788,393,877,10058,87.37,3.91,8.72,83.46
WILSON,PRWR,18546,2094,1634,22274,83.26,9.4,7.34,73.86
YADKIN,ABSENTEE,4437,9188,2500,16125,27.52,56.98,15.5,-29.46
YADKIN,BNVL,2829,12762,3096,18687,15.14,68.29,16.57,-53.15
YADKIN,DCRK,1666,8664,1698,12028,13.85,72.03,14.12,-58.18
YADKIN,EARLY VOTING,42267,227633,44492,314392,13.44,72.4,14.15,-58.96
YADKIN,EBND,2630,14474,3304,20408,12.89,70.92,16.19,-58.03
YADKIN,FBSH,2602,12527,2461,17590,14.79,71.22,13.99,-56.43
YADKIN,NBCK,1561,8285,1626,11472,13.61,72.22,14.17,-58.61
YADKIN,NFAL,1155,6619,1277,9051,12.76,73.13,14.11,-60.37
YADKIN,NKNB,4105,15226,4019,23350,17.58,65.21,17.21,-47.63
YADKIN,NLIB,2404,8913,1954,13271,18.11,67.16,14.72,-49.05
YADKIN,PROVISIONAL,367,1128,267,1762,20.83,64.02,15.15,-43.19
YADKIN,SBCK,1174,5646,1122,7942,14.78,71.09,14.13,-56.31
YADKIN,SFAL,1499,8743,1672,11914,12.58,73.38,14.03,-60.8
YADKIN,SKNB,851,7066,1243,9160,9.29,77.14,13.57,-67.85
YADKIN,SLIB,1281,7944,1513,10738,11.93,73.98,14.09,-62.05
YANCEY,01 BUR,27101,35906,5420,68427,39.61,52.47,7.92,-12.86
YANCEY,02 CAN,10225,19413,2629,32267,31.69,60.16,8.15,-28.47
YANCEY,03 EGY,3945,7137,908,11990,32.9,59.52,7.57,-26.62
YANCEY,04 RAM,1620,4437,494,6551,24.73,67.73,7.54,-43.0
YANCEY,05 GRE,3003,6658,806,10467,28.69,63.61,7.7,-34.92
YANCEY,06 JAC,11396,18733,2632,32761,34.79,57.18,8.03,-22.39
YANCEY,07 BRU,2932,6146,744,9822,29.85,62.57,7.57,-32.72
YANCEY,08 CRA,16500,34617,4208,55325,29.82,62.57,7.61,-32.75
YANCEY,09 SOU,18093,22607,3524,44224,40.91,51.12,7.97,-10.21
YANCEY,10 PEN,3308,8164,896,12368,26.75,66.01,7.24,-39.26
YANCEY,11 PRI,7583,18536,2182,28301,26.79,65.5,7.71,-38.71
